"Time";"rain-rate";"snow-depth";"air-temp";"concrete-temp";"grass-temp"
"2024-01-08T05:32:00+00:00";0;0.35;-1.27671;-0.90465;-1.14068
"2024-01-08T05:33:00+00:00";0;0.36;-1.28689;-0.90392;-1.14182
"2024-01-08T05:34:00+00:00";0;0.34;-1.29585;-0.91287;-1.15891
"2024-01-08T05:35:00+00:00";0;0.28;-1.28992;-0.92439;-1.16802
"2024-01-08T05:36:00+00:00";0;0.275;-1.27783;-0.91235;-1.17553
"2024-01-08T05:37:00+00:00";0;0.325;-1.26923;-0.88687;-1.16319
"2024-01-08T05:38:00+00:00";0;0.34;-1.26889;-0.87663;-1.14631
"2024-01-08T05:39:00+00:00";0;0.34;-1.27705;-0.86826;-1.15314
"2024-01-08T05:40:00+00:00";0;0.34;-1.26429;-0.85187;-1.14081
"2024-01-08T05:41:00+00:00";0;0.34;-1.25159;-0.83685;-1.12393
"2024-01-08T05:42:00+00:00";0;0.335;-1.23939;-0.83935;-1.1178
"2024-01-08T05:43:00+00:00";0;0.33;-1.23399;-0.83423;-1.10516
"2024-01-08T05:44:00+00:00";0;0.335;-1.24218;-0.83106;-1.10479
"2024-01-08T05:45:00+00:00";0;0.335;-1.22893;-0.84611;-1.09575
"2024-01-08T05:46:00+00:00";0;0.345;-1.22225;-0.8495;-1.09102
"2024-01-08T05:47:00+00:00";0;0.345;-1.24323;-0.849;-1.10917
"2024-01-08T05:48:00+00:00";0;0.35;-1.25133;-0.85338;-1.11022
"2024-01-08T05:49:00+00:00";0;0.35;-1.24752;-0.85219;-1.1065
"2024-01-08T05:50:00+00:00";0;0.35;-1.24216;-0.82883;-1.10202
"2024-01-08T05:51:00+00:00";0;0.35;-1.23797;-0.79807;-1.10286
"2024-01-08T05:52:00+00:00";0;0.345;-1.23204;-0.78599;-1.09394
"2024-01-08T05:53:00+00:00";0;0.345;-1.22767;-0.78383;-1.09537
"2024-01-08T05:54:00+00:00";0;0.345;-1.22886;-0.79516;-1.09563
"2024-01-08T05:55:00+00:00";0;0.34;-1.24223;-0.80905;-1.10515
"2024-01-08T05:56:00+00:00";0;0.34;-1.24199;-0.81728;-1.11106
"2024-01-08T05:57:00+00:00";0;0.345;-1.23795;-0.81377;-1.11705
"2024-01-08T05:58:00+00:00";0;0.34;-1.23485;-0.78919;-1.11034
"2024-01-08T05:59:00+00:00";0;0.35;-1.23858;-0.77103;-1.10804
"2024-01-08T06:00:00+00:00";0;0.345;-1.2607;-0.809;-1.12486
"2024-01-08T06:01:00+00:00";0;0.34;-1.26534;-0.82735;-1.13938
"2024-01-08T06:02:00+00:00";0;0.345;-1.2591;-0.84226;-1.14086
"2024-01-08T06:03:00+00:00";0;0.35;-1.25677;-0.84528;-1.14776
"2024-01-08T06:04:00+00:00";0;0.34;-1.25161;-0.87992;-1.14416
"2024-01-08T06:05:00+00:00";0;0.3;-1.25461;-0.88264;-1.12541
"2024-01-08T06:06:00+00:00";0;0.265;-1.26856;-0.87908;-1.133
"2024-01-08T06:07:00+00:00";0;0.3;-1.29654;-0.90775;-1.15999
"2024-01-08T06:08:00+00:00";0;0.325;-1.32946;-0.91638;-1.14772
"2024-01-08T06:09:00+00:00";0;0.34;-1.33654;-0.92442;-1.11582
"2024-01-08T06:10:00+00:00";0;0.335;-1.32426;-0.9054;-1.04062
"2024-01-08T06:11:00+00:00";0;0.33;-1.31495;-0.88055;-0.98219
"2024-01-08T06:12:00+00:00";0;0.34;-1.30593;-0.85903;-0.94792
"2024-01-08T06:13:00+00:00";0;0.345;-1.30112;-0.85174;-0.93178
"2024-01-08T06:14:00+00:00";0;0.335;-1.29022;-0.84329;-0.86656
"2024-01-08T06:15:00+00:00";0;0.33;-1.28923;-0.84615;-0.82597
"2024-01-08T06:16:00+00:00";0;0.335;-1.29993;-0.87799;-0.83062
"2024-01-08T06:17:00+00:00";0;0.34;-1.30201;-0.8991;-0.84421
"2024-01-08T06:18:00+00:00";0;0.34;-1.3029;-0.91159;-0.84401
"2024-01-08T06:19:00+00:00";0;0.345;-1.29729;-0.90567;-0.8833
"2024-01-08T06:20:00+00:00";0;0.345;-1.29882;-0.90565;-0.89829
"2024-01-08T06:21:00+00:00";0;0.335;-1.30404;-0.89373;-0.9086
"2024-01-08T06:22:00+00:00";0;0.34;-1.30232;-0.87698;-0.93878
"2024-01-08T06:23:00+00:00";0;0.35;-1.30013;-0.84423;-0.90228
"2024-01-08T06:24:00+00:00";0;0.35;-1.2979;-0.83032;-0.82807
"2024-01-08T06:25:00+00:00";0;0.335;-1.29552;-0.83268;-0.78436
"2024-01-08T06:26:00+00:00";0;0.34;-1.29486;-0.81995;-0.76439
"2024-01-08T06:27:00+00:00";0;0.35;-1.29368;-0.81308;-0.75877
"2024-01-08T06:28:00+00:00";0;0.345;-1.29945;-0.81803;-0.77495
"2024-01-08T06:29:00+00:00";0;0.34;-1.30162;-0.811;-0.79481
"2024-01-08T06:30:00+00:00";0;0.34;-1.29958;-0.8006;-0.80127
"2024-01-08T06:31:00+00:00";0;0.33;-1.2939;-0.78779;-0.78164
"2024-01-08T06:32:00+00:00";0;0.33;-1.29418;-0.76077;-0.78434
"2024-01-08T06:33:00+00:00";0;0.34;-1.30195;-0.7668;-0.74686
"2024-01-08T06:34:00+00:00";0;0.34;-1.3283;-0.79589;-0.72041
"2024-01-08T06:35:00+00:00";0;0.34;-1.34347;-0.81181;-0.7419
"2024-01-08T06:36:00+00:00";0;0.325;-1.34936;-0.81638;-0.68947
"2024-01-08T06:37:00+00:00";0;0.265;-1.36143;-0.83203;-0.58207
"2024-01-08T06:38:00+00:00";0;0.265;-1.37269;-0.87259;-0.60077
"2024-01-08T06:39:00+00:00";0;0.325;-1.38048;-0.90161;-0.62897
"2024-01-08T06:40:00+00:00";0;0.33;-1.39291;-0.93319;-0.65514
"2024-01-08T06:41:00+00:00";0;0.335;-1.3951;-0.93379;-0.63306
"2024-01-08T06:42:00+00:00";0;0.335;-1.39651;-0.95108;-0.62419
"2024-01-08T06:43:00+00:00";0;0.345;-1.38382;-0.99763;-0.66903
"2024-01-08T06:44:00+00:00";0;0.34;-1.37216;-0.97946;-0.66008
"2024-01-08T06:45:00+00:00";0;0.33;-1.40849;-0.95146;-0.65405
"2024-01-08T06:46:00+00:00";0;0.335;-1.43954;-0.94242;-0.69841
"2024-01-08T06:47:00+00:00";0;0.33;-1.4368;-0.92471;-0.75884
"2024-01-08T06:48:00+00:00";0;0.335;-1.43689;-0.92287;-0.79844
"2024-01-08T06:49:00+00:00";0;0.34;-1.43779;-0.9435;-0.80947
"2024-01-08T06:50:00+00:00";0;0.33;-1.43681;-0.92452;-0.83777
"2024-01-08T06:51:00+00:00";0;0.34;-1.42478;-0.89723;-0.81133
"2024-01-08T06:52:00+00:00";0;0.335;-1.42793;-0.91218;-0.84433
"2024-01-08T06:53:00+00:00";0;0.34;-1.43527;-0.93742;-0.90577
"2024-01-08T06:54:00+00:00";0;0.345;-1.43561;-0.95167;-0.95987
"2024-01-08T06:55:00+00:00";0;0.34;-1.43543;-0.97332;-0.98752
"2024-01-08T06:56:00+00:00";0;0.34;-1.44574;-0.96691;-0.97752
"2024-01-08T06:57:00+00:00";0;0.34;-1.44544;-0.97125;-0.96937
"2024-01-08T06:58:00+00:00";0;0.35;-1.44055;-0.98892;-0.97489
"2024-01-08T06:59:00+00:00";0;0.335;-1.46295;-1.00007;-1.01609
"2024-01-08T07:00:00+00:00";0;0.34;-1.50913;-0.99797;-1.07702
"2024-01-08T07:01:00+00:00";0;0.345;-1.50685;-1.0015;-1.10082
"2024-01-08T07:02:00+00:00";0;0.345;-1.50132;-1.02903;-1.08163
"2024-01-08T07:03:00+00:00";0;0.345;-1.50668;-1.04202;-1.0476
"2024-01-08T07:04:00+00:00";0;0.335;-1.51331;-1.00555;-1.05966
"2024-01-08T07:05:00+00:00";0;0.27;-1.51666;-0.99411;-1.07889
"2024-01-08T07:06:00+00:00";0;0.26;-1.51339;-0.9864;-1.1044
"2024-01-08T07:07:00+00:00";0;0.315;-1.52817;-1.01875;-1.19329
"2024-01-08T07:08:00+00:00";0;0.345;-1.55145;-1.01778;-1.27226
"2024-01-08T07:09:00+00:00";0;0.35;-1.54867;-1.02219;-1.33145
"2024-01-08T07:10:00+00:00";0;0.345;-1.57957;-1.07398;-1.38266
"2024-01-08T07:11:00+00:00";0;0.33;-1.58381;-1.12778;-1.41545
"2024-01-08T07:12:00+00:00";0;0.34;-1.58689;-1.1247;-1.38422
"2024-01-08T07:13:00+00:00";0;0.34;-1.60157;-1.10701;-1.39581
"2024-01-08T07:14:00+00:00";0;0.345;-1.59509;-1.16198;-1.45131
"2024-01-08T07:15:00+00:00";0;0.335;-1.59447;-1.15136;-1.45535
"2024-01-08T07:16:00+00:00";0;0.335;-1.59244;-1.12349;-1.43342
"2024-01-08T07:17:00+00:00";0;0.335;-1.60611;-1.09021;-1.43516
"2024-01-08T07:18:00+00:00";0;0.34;-1.65236;-1.06642;-1.42992
"2024-01-08T07:19:00+00:00";0;0.33;-1.67444;-1.05938;-1.43743
"2024-01-08T07:20:00+00:00";0;0.335;-1.66231;-1.09662;-1.44685
"2024-01-08T07:21:00+00:00";0;0.34;-1.67991;-1.12464;-1.4526
"2024-01-08T07:22:00+00:00";0;0.345;-1.6883;-1.11639;-1.46641
"2024-01-08T07:23:00+00:00";0;0.34;-1.71665;-1.13261;-1.48604
"2024-01-08T07:24:00+00:00";0;0.345;-1.73718;-1.15455;-1.49675
"2024-01-08T07:25:00+00:00";0;0.35;-1.75142;-1.1746;-1.5307
"2024-01-08T07:26:00+00:00";0;0.345;-1.75362;-1.16802;-1.54205
"2024-01-08T07:27:00+00:00";0;0.335;-1.77018;-1.13621;-1.54145
"2024-01-08T07:28:00+00:00";0;0.345;-1.79016;-1.14403;-1.54316
"2024-01-08T07:29:00+00:00";0;0.34;-1.81689;-1.18013;-1.55947
"2024-01-08T07:30:00+00:00";0;0.335;-1.83059;-1.23706;-1.57947
"2024-01-08T07:31:00+00:00";0;0.295;-1.82496;-1.25168;-1.58005
"2024-01-08T07:32:00+00:00";0;0.25;-1.80969;-1.23756;-1.5942
"2024-01-08T07:33:00+00:00";0;0.295;-1.82052;-1.21199;-1.5822
"2024-01-08T07:34:00+00:00";0;0.33;-1.82007;-1.23363;-1.58258
"2024-01-08T07:35:00+00:00";0;0.34;-1.82188;-1.22111;-1.59443
"2024-01-08T07:36:00+00:00";0;0.35;-1.83273;-1.20833;-1.59082
"2024-01-08T07:37:00+00:00";0;0.335;-1.8788;-1.23185;-1.61618
"2024-01-08T07:38:00+00:00";0;0.335;-1.90257;-1.27186;-1.63982
"2024-01-08T07:39:00+00:00";0;0.335;-1.90262;-1.34283;-1.6445
"2024-01-08T07:40:00+00:00";0;0.34;-1.90581;-1.29984;-1.64294
"2024-01-08T07:41:00+00:00";0;0.335;-1.90752;-1.25107;-1.65298
"2024-01-08T07:42:00+00:00";0;0.33;-1.92383;-1.26824;-1.67107
"2024-01-08T07:43:00+00:00";0;0.33;-1.95096;-1.27386;-1.69373
"2024-01-08T07:44:00+00:00";0;0.33;-1.96103;-1.29701;-1.72187
"2024-01-08T07:45:00+00:00";0;0.34;-1.96895;-1.30352;-1.73242
"2024-01-08T07:46:00+00:00";0;0.34;-1.97544;-1.28813;-1.72933
"2024-01-08T07:47:00+00:00";0;0.335;-1.99054;-1.26261;-1.73099
"2024-01-08T07:48:00+00:00";0;0.335;-1.99177;-1.27479;-1.73958
"2024-01-08T07:49:00+00:00";0;0.34;-1.99794;-1.28591;-1.75397
"2024-01-08T07:50:00+00:00";0;0.335;-2.00218;-1.29597;-1.7752
"2024-01-08T07:51:00+00:00";0;0.33;-2.00145;-1.34254;-1.80972
"2024-01-08T07:52:00+00:00";0;0.33;-1.98365;-1.32474;-1.81262
"2024-01-08T07:53:00+00:00";0;0.345;-1.9761;-1.33303;-1.79733
"2024-01-08T07:54:00+00:00";0;0.285;-1.99454;-1.37772;-1.77753
"2024-01-08T07:55:00+00:00";0;0.245;-2.00801;-1.38953;-1.79082
"2024-01-08T07:56:00+00:00";0;0.28;-2.01441;-1.33821;-1.80326
"2024-01-08T07:57:00+00:00";0;0.325;-2.02141;-1.37804;-1.79944
"2024-01-08T07:58:00+00:00";0;0.325;-2.01943;-1.38659;-1.80398
"2024-01-08T07:59:00+00:00";0;0.335;-2.01442;-1.33961;-1.79699
"2024-01-08T08:00:00+00:00";0;0.335;-2.00175;-1.29235;-1.81024
"2024-01-08T08:01:00+00:00";0;0.33;-2.00262;-1.26508;-1.80343
"2024-01-08T08:02:00+00:00";0;0.33;-2.00952;-1.29366;-1.78347
"2024-01-08T08:03:00+00:00";0;0.335;-2.03014;-1.36621;-1.77243
"2024-01-08T08:04:00+00:00";0;0.34;-2.01946;-1.36022;-1.76337
"2024-01-08T08:05:00+00:00";0;0.335;-2.0205;-1.32272;-1.72288
"2024-01-08T08:06:00+00:00";0;0.33;-2.08465;-1.32279;-1.74867
"2024-01-08T08:07:00+00:00";0;0.335;-2.12252;-1.32287;-1.81721
"2024-01-08T08:08:00+00:00";0;0.335;-2.11958;-1.36;-1.83396
"2024-01-08T08:09:00+00:00";0;0.33;-2.12372;-1.37511;-1.82985
"2024-01-08T08:10:00+00:00";0;0.33;-2.1307;-1.36137;-1.81653
"2024-01-08T08:11:00+00:00";0;0.335;-2.13768;-1.33753;-1.81978
"2024-01-08T08:12:00+00:00";0;0.34;-2.14262;-1.33759;-1.84747
"2024-01-08T08:13:00+00:00";0;0.345;-2.15681;-1.35604;-1.89076
"2024-01-08T08:14:00+00:00";0;0.335;-2.16501;-1.40382;-1.91367
"2024-01-08T08:15:00+00:00";0;0.33;-2.19727;-1.44622;-1.87576
"2024-01-08T08:16:00+00:00";0;0.34;-2.21767;-1.46853;-1.88037
"2024-01-08T08:17:00+00:00";0;0.335;-2.19846;-1.45536;-1.856
"2024-01-08T08:18:00+00:00";0;0.295;-2.21029;-1.44165;-1.83817
"2024-01-08T08:19:00+00:00";0;0.245;-2.20729;-1.42361;-1.85881
"2024-01-08T08:20:00+00:00";0;0.27;-2.19127;-1.39411;-1.83828
"2024-01-08T08:21:00+00:00";0;0.31;-2.17495;-1.41013;-1.83275
"2024-01-08T08:22:00+00:00";0;0.32;-2.15874;-1.41584;-1.83911
"2024-01-08T08:23:00+00:00";0;0.33;-2.16395;-1.42164;-1.81455
"2024-01-08T08:24:00+00:00";0;0.33;-2.17825;-1.45314;-1.82692
"2024-01-08T08:25:00+00:00";0;0.33;-2.18755;-1.47596;-1.84309
"2024-01-08T08:26:00+00:00";0;0.335;-2.21528;-1.51082;-1.8618
"2024-01-08T08:27:00+00:00";0;0.335;-2.22879;-1.5153;-1.88754
"2024-01-08T08:28:00+00:00";0;0.335;-2.20628;-1.51736;-1.89581
"2024-01-08T08:29:00+00:00";0;0.335;-2.20303;-1.52948;-1.9257
"2024-01-08T08:30:00+00:00";0;0.33;-2.19895;-1.51678;-1.9325
"2024-01-08T08:31:00+00:00";0;0.335;-2.212;-1.53892;-1.91371
"2024-01-08T08:32:00+00:00";0;0.335;-2.2314;-1.57208;-1.92168
"2024-01-08T08:33:00+00:00";0;0.34;-2.24094;-1.56653;-1.93929
"2024-01-08T08:34:00+00:00";0;0.345;-2.23132;-1.53079;-1.95296
"2024-01-08T08:35:00+00:00";0;0.335;-2.23973;-1.54504;-1.93738
"2024-01-08T08:36:00+00:00";0;0.335;-2.264;-1.58021;-1.92691
"2024-01-08T08:37:00+00:00";0;0.335;-2.26198;-1.56849;-1.9405
"2024-01-08T08:38:00+00:00";0;0.33;-2.25006;-1.52416;-1.94481
"2024-01-08T08:39:00+00:00";0;0.335;-2.23789;-1.56219;-1.9695
"2024-01-08T08:40:00+00:00";0;0.335;-2.22987;-1.55898;-1.97469
"2024-01-08T08:41:00+00:00";0;0.295;-2.22434;-1.53715;-1.96134
"2024-01-08T08:42:00+00:00";0;0.24;-2.21789;-1.49254;-1.94851
"2024-01-08T08:43:00+00:00";0;0.28;-2.21831;-1.50991;-1.9451
"2024-01-08T08:44:00+00:00";0;0.315;-2.23381;-1.53614;-1.94536
"2024-01-08T08:45:00+00:00";0;0.32;-2.26555;-1.58311;-1.94999
"2024-01-08T08:46:00+00:00";0;0.335;-2.28451;-1.57068;-1.95698
"2024-01-08T08:47:00+00:00";0;0.325;-2.28018;-1.55855;-1.96838
"2024-01-08T08:48:00+00:00";0;0.335;-2.26995;-1.559;-1.95044
"2024-01-08T08:49:00+00:00";0;0.335;-2.26444;-1.56626;-1.94774
"2024-01-08T08:50:00+00:00";0;0.33;-2.25141;-1.55945;-1.98633
"2024-01-08T08:51:00+00:00";0;0.33;-2.25465;-1.54297;-1.97438
"2024-01-08T08:52:00+00:00";0;0.325;-2.27423;-1.53595;-1.96672
"2024-01-08T08:53:00+00:00";0;0.33;-2.26027;-1.51617;-1.9635
"2024-01-08T08:54:00+00:00";0;0.335;-2.26969;-1.51516;-1.97082
"2024-01-08T08:55:00+00:00";0;0.34;-2.26506;-1.46523;-1.96693
"2024-01-08T08:56:00+00:00";0;0.34;-2.2646;-1.4601;-1.98921
"2024-01-08T08:57:00+00:00";0;0.33;-2.2812;-1.47539;-1.97504
"2024-01-08T08:58:00+00:00";0;0.33;-2.28926;-1.47216;-1.9696
"2024-01-08T08:59:00+00:00";0;0.335;-2.28648;-1.45179;-1.95746
"2024-01-08T09:00:00+00:00";0;0.335;-2.27394;-1.42657;-1.91315
"2024-01-08T09:01:00+00:00";0;0.325;-2.27358;-1.42798;-1.89591
"2024-01-08T09:02:00+00:00";0;0.335;-2.26122;-1.40552;-1.88791
"2024-01-08T09:03:00+00:00";0;0.3;-2.25591;-1.37528;-1.89732
"2024-01-08T09:04:00+00:00";0;0.24;-2.26261;-1.41199;-1.92239
"2024-01-08T09:05:00+00:00";0;0.275;-2.28571;-1.46623;-1.93205
"2024-01-08T09:06:00+00:00";0;0.31;-2.29067;-1.43772;-1.92517
"2024-01-08T09:07:00+00:00";0;0.325;-2.30935;-1.49734;-1.93375
"2024-01-08T09:08:00+00:00";0;0.325;-2.32946;-1.55632;-1.94068
"2024-01-08T09:09:00+00:00";0;0.315;-2.32438;-1.59278;-1.93988
"2024-01-08T09:10:00+00:00";0;0.33;-2.33632;-1.59383;-1.92698
"2024-01-08T09:11:00+00:00";0;0.335;-2.32598;-1.56958;-1.93912
"2024-01-08T09:12:00+00:00";0;0.31;-2.3159;-1.5579;-1.9544
"2024-01-08T09:13:00+00:00";0;0.32;-2.31196;-1.55357;-1.94922
"2024-01-08T09:14:00+00:00";0;0.32;-2.31152;-1.53917;-1.92737
"2024-01-08T09:15:00+00:00";0;0.325;-2.30796;-1.52613;-1.91977
"2024-01-08T09:16:00+00:00";0;0.325;-2.3107;-1.50244;-1.91662
"2024-01-08T09:17:00+00:00";0;0.33;-2.31681;-1.51502;-1.92417
"2024-01-08T09:18:00+00:00";0;0.325;-2.31643;-1.48495;-1.94687
"2024-01-08T09:19:00+00:00";0;0.325;-2.35161;-1.45214;-1.94996
"2024-01-08T09:20:00+00:00";0;0.32;-2.37288;-1.50424;-1.96596
"2024-01-08T09:21:00+00:00";0;0.33;-2.36689;-1.53159;-1.98595
"2024-01-08T09:22:00+00:00";0;0.33;-2.37151;-1.53542;-1.98054
"2024-01-08T09:23:00+00:00";0;0.31;-2.3842;-1.53229;-1.97493
"2024-01-08T09:24:00+00:00";0;0.315;-2.38762;-1.52672;-1.99036
"2024-01-08T09:25:00+00:00";0;0.33;-2.38676;-1.48956;-1.99801
"2024-01-08T09:26:00+00:00";0;0.29;-2.3727;-1.48128;-1.98765
"2024-01-08T09:27:00+00:00";0;0.24;-2.35834;-1.47227;-1.96205
"2024-01-08T09:28:00+00:00";0;0.265;-2.3874;-1.4221;-1.93109
"2024-01-08T09:29:00+00:00";0;0.315;-2.40454;-1.42336;-1.95952
"2024-01-08T09:30:00+00:00";0;0.31;-2.41793;-1.44227;-1.96665
"2024-01-08T09:31:00+00:00";0;0.325;-2.40958;-1.4645;-2.01862
"2024-01-08T09:32:00+00:00";0;0.31;-2.42016;-1.46578;-2.02785
"2024-01-08T09:33:00+00:00";0;0.33;-2.42934;-1.44727;-1.98719
"2024-01-08T09:34:00+00:00";0;0.33;-2.42862;-1.42406;-1.97299
"2024-01-08T09:35:00+00:00";0;0.33;-2.39456;-1.3977;-1.95625
"2024-01-08T09:36:00+00:00";0;0.325;-2.40519;-1.42136;-1.89359
"2024-01-08T09:37:00+00:00";0;0.32;-2.42576;-1.41613;-1.86212
"2024-01-08T09:38:00+00:00";0;0.33;-2.4586;-1.41564;-1.84733
"2024-01-08T09:39:00+00:00";0;0.325;-2.48863;-1.46383;-1.86712
"2024-01-08T09:40:00+00:00";0;0.325;-2.50829;-1.50727;-1.94949
"2024-01-08T09:41:00+00:00";0;0.335;-2.52601;-1.5419;-1.98326
"2024-01-08T09:42:00+00:00";0;0.33;-2.51643;-1.55583;-1.95442
"2024-01-08T09:43:00+00:00";0;0.335;-2.52078;-1.55859;-1.9585
"2024-01-08T09:44:00+00:00";0;0.33;-2.50961;-1.50533;-1.94617
"2024-01-08T09:45:00+00:00";0;0.325;-2.49105;-1.49102;-1.93236
"2024-01-08T09:46:00+00:00";0;0.34;-2.48573;-1.43025;-1.90705
"2024-01-08T09:47:00+00:00";0;0.3;-2.47354;-1.41121;-1.9452
"2024-01-08T09:48:00+00:00";0;0.235;-2.47152;-1.45231;-1.95998
"2024-01-08T09:49:00+00:00";0;0.25;-2.45588;-1.41827;-1.89253
"2024-01-08T09:50:00+00:00";0;0.3;-2.45318;-1.37786;-1.85312
"2024-01-08T09:51:00+00:00";0;0.305;-2.44536;-1.41372;-1.88959
"2024-01-08T09:52:00+00:00";0;0.32;-2.52141;-1.43757;-1.92481
"2024-01-08T09:53:00+00:00";0;0.32;-2.55405;-1.47718;-1.97619
"2024-01-08T09:54:00+00:00";0;0.32;-2.56102;-1.48996;-2.01583
"2024-01-08T09:55:00+00:00";0;0.325;-2.53088;-1.45273;-1.98339
"2024-01-08T09:56:00+00:00";0;0.325;-2.50662;-1.45071;-1.89524
"2024-01-08T09:57:00+00:00";0;0.335;-2.49372;-1.5094;-1.88757
"2024-01-08T09:58:00+00:00";0;0.34;-2.47744;-1.55032;-1.92288
"2024-01-08T09:59:00+00:00";0;0.335;-2.47477;-1.53368;-1.93194
"2024-01-08T10:00:00+00:00";0;0.33;-2.52393;-1.531;-1.9229
"2024-01-08T10:01:00+00:00";0;0.33;-2.54678;-1.4991;-1.93195
"2024-01-08T10:02:00+00:00";0;0.34;-2.55381;-1.42091;-1.92889
"2024-01-08T10:03:00+00:00";0;0.33;-2.56202;-1.39596;-1.92722
"2024-01-08T10:04:00+00:00";0;0.325;-2.55489;-1.43292;-1.94309
"2024-01-08T10:05:00+00:00";0;0.33;-2.56154;-1.41891;-1.91886
"2024-01-08T10:06:00+00:00";0;0.32;-2.58044;-1.42941;-1.94633
"2024-01-08T10:07:00+00:00";0;0.33;-2.58094;-1.44714;-1.98787
"2024-01-08T10:08:00+00:00";0;0.33;-2.56531;-1.40878;-1.97965
"2024-01-08T10:09:00+00:00";0;0.29;-2.52817;-1.30364;-1.90638
"2024-01-08T10:10:00+00:00";0;0.235;-2.49718;-1.27779;-1.80495
"2024-01-08T10:11:00+00:00";0;0.25;-2.50162;-1.29343;-1.7931
"2024-01-08T10:12:00+00:00";0;0.3;-2.47418;-1.27225;-1.76748
"2024-01-08T10:13:00+00:00";0;0.305;-2.45972;-1.3303;-1.78015
"2024-01-08T10:14:00+00:00";0;0.315;-2.47366;-1.35919;-1.78327
"2024-01-08T10:15:00+00:00";0;0.315;-2.48006;-1.37748;-1.79033
"2024-01-08T10:16:00+00:00";0;0.325;-2.45878;-1.41834;-1.79485
"2024-01-08T10:17:00+00:00";0;0.32;-2.45395;-1.39902;-1.80503
"2024-01-08T10:18:00+00:00";0;0.31;-2.45446;-1.36358;-1.78898
"2024-01-08T10:19:00+00:00";0;0.32;-2.44192;-1.34539;-1.75363
"2024-01-08T10:20:00+00:00";0;0.325;-2.44304;-1.2667;-1.68614
"2024-01-08T10:21:00+00:00";0;0.325;-2.42042;-1.18919;-1.62961
"2024-01-08T10:22:00+00:00";0;0.33;-2.44275;-1.11812;-1.58811
"2024-01-08T10:23:00+00:00";0;0.34;-2.44018;-1.09263;-1.58237
"2024-01-08T10:24:00+00:00";0;0.335;-2.38612;-1.04136;-1.54171
"2024-01-08T10:25:00+00:00";0;0.335;-2.34773;-0.95379;-1.49562
"2024-01-08T10:26:00+00:00";0;0.33;-2.37793;-0.94505;-1.50592
"2024-01-08T10:27:00+00:00";0;0.335;-2.5017;-1.02077;-1.61825
"2024-01-08T10:28:00+00:00";0;0.34;-2.58287;-1.11158;-1.7449
"2024-01-08T10:29:00+00:00";0;0.33;-2.57728;-1.24792;-1.74526
"2024-01-08T10:30:00+00:00";0;0.33;-2.56727;-1.29851;-1.718
"2024-01-08T10:31:00+00:00";0;0.335;-2.52032;-1.26778;-1.6741
"2024-01-08T10:32:00+00:00";0;0.33;-2.50384;-1.13706;-1.62023
"2024-01-08T10:33:00+00:00";0;0.295;-2.49011;-1.04009;-1.56504
"2024-01-08T10:34:00+00:00";0;0.25;-2.60203;-1.01587;-1.61064
"2024-01-08T10:35:00+00:00";0;0.27;-2.56655;-1.1609;-1.68553
"2024-01-08T10:36:00+00:00";0;0.315;-2.52382;-1.24716;-1.65723
"2024-01-08T10:37:00+00:00";0;0.3;-2.517;-1.18873;-1.6996
"2024-01-08T10:38:00+00:00";0;0.315;-2.49713;-1.04206;-1.65309
"2024-01-08T10:39:00+00:00";0;0.32;-2.44386;-1.0339;-1.56328
"2024-01-08T10:40:00+00:00";0;0.325;-2.42631;-1.0272;-1.44821
"2024-01-08T10:41:00+00:00";0;0.325;-2.59938;-0.9609;-1.48746
"2024-01-08T10:42:00+00:00";0;0.325;-2.63415;-1.01219;-1.57471
"2024-01-08T10:43:00+00:00";0;0.325;-2.57748;-1.04928;-1.64049
"2024-01-08T10:44:00+00:00";0;0.32;-2.60551;-1.11325;-1.64042
"2024-01-08T10:45:00+00:00";0;0.33;-2.65611;-1.12884;-1.71535
"2024-01-08T10:46:00+00:00";0;0.325;-2.67061;-1.19599;-1.82064
"2024-01-08T10:47:00+00:00";0;0.32;-2.69227;-1.3524;-1.95347
"2024-01-08T10:48:00+00:00";0;0.33;-2.64961;-1.50364;-2.00407
"2024-01-08T10:49:00+00:00";0;0.32;-2.63795;-1.53274;-2.02299
"2024-01-08T10:50:00+00:00";0;0.32;-2.62813;-1.57131;-2.03454
"2024-01-08T10:51:00+00:00";0;0.32;-2.60551;-1.66423;-2.05569
"2024-01-08T10:52:00+00:00";0;0.325;-2.6071;-1.75004;-2.09191
"2024-01-08T10:53:00+00:00";0;0.33;-2.64477;-1.72324;-2.11623
"2024-01-08T10:54:00+00:00";0;0.325;-2.67383;-1.67887;-2.11192
"2024-01-08T10:55:00+00:00";0;0.33;-2.70922;-1.68751;-2.09334
"2024-01-08T10:56:00+00:00";0;0.325;-2.67842;-1.69467;-2.12964
"2024-01-08T10:57:00+00:00";0;0.33;-2.70451;-1.71626;-2.14099
"2024-01-08T10:58:00+00:00";0;0.33;-2.70519;-1.74356;-2.23409
"2024-01-08T10:59:00+00:00";0;0.3;-2.69562;-1.79496;-2.35064
"2024-01-08T11:00:00+00:00";0;0.24;-2.75869;-1.8115;-2.37739
"2024-01-08T11:01:00+00:00";0;0.24;-2.70751;-1.87588;-2.42817
"2024-01-08T11:02:00+00:00";0;0.29;-2.68877;-1.88502;-2.4384
"2024-01-08T11:03:00+00:00";0;0.3;-2.69575;-1.8606;-2.47171
